year,type,discipline,event,as,athlete_id,noc,team,place,tied,medal,First_Name,Last_Name
1964.0,Summer,Athletics,"Triple Jump, Men (Olympic)",Labh Singh,71422,IND,,26.0,False,,Labh,Singh
1968.0,Summer,Athletics,"Long Jump, Men (Olympic)",Labh Singh,71422,IND,,,False,,Labh,Singh
1968.0,Summer,Athletics,"Triple Jump, Men (Olympic)",Labh Singh,71422,IND,,,False,,Labh,Singh
1964.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Makhan Singh,71423,IND,India,7.0,False,,Makhan,Singh
1964.0,Summer,Athletics,"4 × 400 metres Relay, Men (Olympic)",Makhan Singh,71423,IND,India,4.0,False,,Makhan,Singh
1956.0,Summer,Athletics,"200 metres, Men (Olympic)",Milkha Singh,71424,IND,,4.0,False,,Milkha,Singh
1956.0,Summer,Athletics,"400 metres, Men (Olympic)",Milkha Singh,71424,IND,,4.0,False,,Milkha,Singh
1960.0,Summer,Athletics,"400 metres, Men (Olympic)",Milkha Singh,71424,IND,,4.0,False,,Milkha,Singh
1960.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Milkha Singh,71424,IND,India,,False,,Milkha,Singh
1964.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Milkha Singh,71424,IND,India,,False,,Milkha,Singh
1964.0,Summer,Athletics,"4 × 400 metres Relay, Men (Olympic)",Milkha Singh,71424,IND,India,4.0,False,,Milkha,Singh
1956.0,Summer,Athletics,"Long Jump, Men (Olympic)",Mohinder Singh,71425,IND,,,False,,Mohinder,Singh
1956.0,Summer,Athletics,"Triple Jump, Men (Olympic)",Mohinder Singh,71425,IND,,15.0,False,,Mohinder,Singh
1924.0,Summer,Athletics,"1,500 metres, Men (Olympic)",Pala Singh,71426,IND,,5.0,False,,Pala,Singh
1924.0,Summer,Athletics,"5,000 metres, Men (Olympic)",Pala Singh,71426,IND,,10.0,False,,Pala,Singh
1924.0,Summer,Athletics,"10,000 metres, Men (Olympic)",Pala Singh,71426,IND,,,False,,Pala,Singh
1924.0,Summer,Athletics,"4 × 400 metres Relay, Men (Olympic)",Pala Singh,71426,IND,British India,,False,,Pala,Singh
1996.0,Summer,Athletics,"Discus Throw, Men (Olympic)",Shakti Singh,71427,IND,,30.0,False,,Shakti,Singh
2000.0,Summer,Athletics,"Shot Put, Men (Olympic)",Shakti Singh,71427,IND,,32.0,False,,Shakti,Singh
1976.0,Summer,Athletics,"Marathon, Men (Olympic)",Shivnath Singh,71428,IND,,11.0,False,,Shivnath,Singh
1980.0,Summer,Athletics,"Marathon, Men (Olympic)",Shivnath Singh,71428,IND,,,False,,Shivnath,Singh
1972.0,Summer,Athletics,"800 metres, Men (Olympic)",Sri Ram Singh,71429,IND,,4.0,False,,Sri,Ram
1976.0,Summer,Athletics,"800 metres, Men (Olympic)",Sri Ram Singh,71429,IND,,7.0,False,,Sri,Ram
1980.0,Summer,Athletics,"800 metres, Men (Olympic)",Sri Ram Singh,71429,IND,,8.0,False,,Sri,Ram
1960.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Virsa Singh,71430,IND,India,,False,,Virsa,Singh
1960.0,Summer,Athletics,"Long Jump, Men (Olympic)",Virsa Singh,71430,IND,,44.0,False,,Virsa,Singh
1960.0,Summer,Athletics,"20 kilometres Race Walk, Men (Olympic)",Ajit Singh,71431,IND,,,False,,Ajit,Singh
1960.0,Summer,Athletics,"50 kilometres Race Walk, Men (Olympic)",Ajit Singh,71431,IND,,15.0,False,,Ajit,Singh
1980.0,Summer,Athletics,"20 kilometres Race Walk, Men (Olympic)",Ranjit Singh,71432,IND,,18.0,False,,Ranjit,Singh
1948.0,Summer,Athletics,"10 kilometres Race Walk, Men (Olympic)",Sadhu Singh,71433,IND,,2.0,False,,Sadhu,Singh
1948.0,Summer,Athletics,"50 kilometres Race Walk, Men (Olympic)",Sadhu Singh,71433,IND,,,False,,Sadhu,Singh
1960.0,Summer,Athletics,"20 kilometres Race Walk, Men (Olympic)",Zora Singh,71434,IND,,20.0,False,,Zora,Singh
1960.0,Summer,Athletics,"50 kilometres Race Walk, Men (Olympic)",Zora Singh,71434,IND,,8.0,False,,Zora,Singh
1956.0,Summer,Athletics,"High Jump, Men (Olympic)",Ajit Singh,71435,IND,,14.0,False,,Ajit,Singh
1980.0,Summer,Athletics,"Shot Put, Men (Olympic)",Bahadur Singh,71436,IND,,15.0,False,,Bahadur,Singh
1972.0,Summer,Athletics,"Decathlon, Men (Olympic)",Vijay Singh Chauhan,71437,IND,,17.0,False,,Vijay,Singh
1952.0,Summer,Athletics,"800 metres, Men (Olympic)",Sohan Singh,71438,IND,,6.0,False,,Sohan,Singh
1956.0,Summer,Athletics,"800 metres, Men (Olympic)",Sohan Singh,71438,IND,,4.0,False,,Sohan,Singh
1972.0,Summer,Athletics,"Long Jump, Men (Olympic)",Mohinder Singh Gill,71439,IND,,30.0,False,,Mohinder,Singh
1972.0,Summer,Athletics,"Triple Jump, Men (Olympic)",Mohinder Singh Gill,71439,IND,,1.0,False,,Mohinder,Singh
1936.0,Summer,Athletics,"1,500 metres, Men (Olympic)",Raunaq Singh Gill,71440,IND,,,False,,Raunaq,Singh
1936.0,Summer,Athletics,"5,000 metres, Men (Olympic)",Raunaq Singh Gill,71440,IND,,15.0,False,,Raunaq,Singh
1936.0,Summer,Athletics,"10,000 metres, Men (Olympic)",Raunaq Singh Gill,71440,IND,,,False,,Raunaq,Singh
1936.0,Summer,Athletics,"3,000 metres Steeplechase, Men (Olympic)",Raunaq Singh Gill,71440,IND,,,False,,Raunaq,Singh
1952.0,Summer,Athletics,"3,000 metres Steeplechase, Men (Olympic)",Gulzara Singh Mann,71441,IND,,12.0,False,,Gulzara,Singh
1972.0,Summer,Athletics,"Shot Put, Men (Olympic)",Jugraj Singh,71442,IND,,26.0,False,,Jugraj,Singh
1952.0,Summer,Athletics,"Marathon, Men (Olympic)",Surat Singh,71443,IND,,52.0,False,,Surat,Singh
1952.0,Summer,Athletics,"High Jump, Men (Olympic)",Mehnga Singh,71444,IND,,34.0,False,,Mehnga,Singh
1948.0,Summer,Athletics,"Hammer Throw, Men (Olympic)",Somnath,71445,IND,,23.0,False,,Somnath,
1960.0,Summer,Athletics,"Marathon, Men (Olympic)",Jagmal Singh,71446,IND,,45.0,False,,Jagmal,Singh
1960.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Gurbachan Singh Randhawa,71447,IND,India,,False,,Gurbachan,Singh
1960.0,Summer,Athletics,"High Jump, Men (Olympic)",Gurbachan Singh Randhawa,71447,IND,,29.0,False,,Gurbachan,Singh
1960.0,Summer,Athletics,"Decathlon, Men (Olympic)",Gurbachan Singh Randhawa,71447,IND,,,False,,Gurbachan,Singh
1964.0,Summer,Athletics,"110 metres Hurdles, Men (Olympic)",Gurbachan Singh Randhawa,71447,IND,,5.0,False,,Gurbachan,Singh
1964.0,Summer,Athletics,"4 × 400 metres Relay, Men (Olympic)",Gurbachan Singh Randhawa,71447,IND,India,,False,,Gurbachan,Singh
1980.0,Summer,Athletics,"5,000 metres, Men (Olympic)",Gopal Saini,71448,IND,,9.0,False,,Gopal,Saini
1980.0,Summer,Athletics,"100 metres, Men (Olympic)",Adille Sumariwalla,71449,IND,,7.0,False,,Adille,Sumariwalla
1932.0,Summer,Athletics,"100 metres, Men (Olympic)",Bunoo Sutton,71450,IND,,4.0,False,,Bunoo,Sutton
1932.0,Summer,Athletics,"110 metres Hurdles, Men (Olympic)",Bunoo Sutton,71450,IND,,4.0,False,,Bunoo,Sutton
1932.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Bunoo Sutton,71450,IND,British India,5.0,False,,Bunoo,Sutton
1936.0,Summer,Athletics,"Marathon, Men (Olympic)",Arul Swami,71451,IND,,37.0,False,,Arul,Swami
1932.0,Summer,Athletics,"100 metres, Men (Olympic)",Ronald Vernieux,71452,IND,,4.0,False,,Ronald,Vernieux
1932.0,Summer,Athletics,"200 metres, Men (Olympic)",Ronald Vernieux,71452,IND,,4.0,False,,Ronald,Vernieux
1932.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Ronald Vernieux,71452,IND,British India,5.0,False,,Ronald,Vernieux
1948.0,Summer,Athletics,"110 metres Hurdles, Men (Olympic)",Jim Vickers,71453,IND,,4.0,False,,Jim,Vickers
1936.0,Summer,Athletics,"100 metres, Men (Olympic)",Eric Whiteside,71454,IND,,5.0,False,,Eric,Whiteside
1936.0,Summer,Athletics,"200 metres, Men (Olympic)",Eric Whiteside,71454,IND,,4.0,False,,Eric,Whiteside
1976.0,Summer,Athletics,"Long Jump, Men (Olympic)",T. C. Yohannan,71455,IND,,16.0,False,,T.,C.
1988.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Shailaja Kumar,81590,IND,,28.0,False,,Shailaja,Kumar
2000.0,Summer,Badminton,"Singles, Men (Olympic)",Pulella Gopichand,82741,IND,,9.0,True,,Pulella,Gopichand
2000.0,Summer,Badminton,"Singles, Women (Olympic)",Aparna Popat,82742,IND,,33.0,True,,Aparna,Popat
2004.0,Summer,Badminton,"Singles, Women (Olympic)",Aparna Popat,82742,IND,,9.0,True,,Aparna,Popat
1964.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Jeremy Bujakowski,84457,IND,,,False,,Jeremy,Bujakowski
1964.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Jeremy Bujakowski,84457,IND,,,False,,Jeremy,Bujakowski
1968.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Jeremy Bujakowski,84457,IND,,53.0,False,,Jeremy,Bujakowski
1968.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Jeremy Bujakowski,84457,IND,,65.0,False,,Jeremy,Bujakowski
1968.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Jeremy Bujakowski,84457,IND,,2.0,False,,Jeremy,Bujakowski
1992.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Nanak Chand Thakur,84690,IND,,82.0,False,,Nanak,Chand
1992.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Nanak Chand Thakur,84690,IND,,58.0,False,,Nanak,Chand
1992.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Lal Chuni,84770,IND,,,False,,Lal,Chuni
1992.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Lal Chuni,84770,IND,,61.0,False,,Lal,Chuni
1988.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Gul Dev,85181,IND,,,False,,Gul,Dev
2000.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Rajeev Bala Krishnan,87023,IND,India,7.0,False,,Rajeev,Bala
2000.0,Summer,Athletics,"Heptathlon, Women (Olympic)",Soma Biswas,87025,IND,,25.0,False,,Soma,Biswas
2004.0,Summer,Athletics,"Heptathlon, Women (Olympic)",Soma Biswas,87025,IND,,24.0,False,,Soma,Biswas
2000.0,Summer,Athletics,"4 × 400 metres Relay, Men (Olympic)",Lijo David Thottan,87026,IND,India,4.0,False,,Lijo,David
2000.0,Summer,Athletics,"4 × 100 metres Relay, Women (Olympic)",Saraswati Dey,87027,IND,India,6.0,False,,Saraswati,Dey
2004.0,Summer,Athletics,"200 metres, Women (Olympic)",Saraswati Saha,87027,IND,,5.0,False,,Saraswati,Saha
2000.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Chinnain Thiruganadurai,87028,IND,India,7.0,False,,Chinnain,Thiruganadurai
2000.0,Summer,Athletics,"Heptathlon, Women (Olympic)",Pramila Ganapathy,87029,IND,,24.0,False,,Pramila,Ganapathy
2008.0,Summer,Athletics,"Heptathlon, Women (Olympic)",Pramila Ganapathy,87029,IND,,26.0,False,,Pramila,Ganapathy
2000.0,Summer,Athletics,"4 × 100 metres Relay, Women (Olympic)",Valdivel Jayalakshmi,87030,IND,India,6.0,False,,Valdivel,Jayalakshmi
2000.0,Summer,Athletics,"Javelin Throw, Women (Olympic)",Gurmeet Kaur,87031,IND,,32.0,False,,Gurmeet,Kaur
2000.0,Summer,Athletics,"4 × 400 metres Relay, Women (Olympic)",Paramjit Kaur,87032,IND,India,5.0,False,,Paramjit,Kaur
2000.0,Summer,Athletics,"Long Jump, Men (Olympic)",Sanjay Kumar Rai,87033,IND,,1.0,False,,Sanjay,Kumar
2000.0,Summer,Athletics,"4 × 100 metres Relay, Women (Olympic)",Rachita Mistry,87034,IND,India,6.0,False,,Rachita,Mistry
2000.0,Summer,Athletics,"4 × 400 metres Relay, Women (Olympic)",Jincy Phillip,87035,IND,India,5.0,False,,Jincy,Phillip
2000.0,Summer,Athletics,"4 × 400 metres Relay, Men (Olympic)",Purukottam Ramachandran,87036,IND,India,4.0,False,,Purukottam,Ramachandran
2000.0,Summer,Athletics,"4 × 400 metres Relay, Men (Olympic)",Jata Shankar,87037,IND,India,4.0,False,,Jata,Shankar
2000.0,Summer,Athletics,"Javelin Throw, Men (Olympic)",Jagdish Bishnoi,87038,IND,,30.0,False,,Jagdish,Bishnoi
2000.0,Summer,Athletics,"Shot Put, Men (Olympic)",Bahadur Singh,87039,IND,,27.0,False,,Bahadur,Singh
2004.0,Summer,Athletics,"Shot Put, Men (Olympic)",Bahadur Singh,87039,IND,,1.0,False,,Bahadur,Singh
2000.0,Summer,Athletics,"4 × 100 metres Relay, Men (Olympic)",Ajay Raj Singh,87040,IND,India,7.0,False,,Ajay,Raj
2000.0,Summer,Athletics,"Discus Throw, Women (Olympic)",Neelam Jaswant Singh Dogra,87041,IND,,26.0,False,,Neelam,Jaswant
2004.0,Summer,Athletics,"Discus Throw, Women (Olympic)",Neelam Jaswant Singh Dogra,87041,IND,,16.0,False,,Neelam,Jaswant
2000.0,Summer,Athletics,"400 metres, Men (Olympic)",Paramjit Singh,87042,IND,,6.0,False,,Paramjit,Singh
2000.0,Summer,Athletics,"4 × 400 metres Relay, Men (Olympic)",Paramjit Singh,87042,IND,India,4.0,False,,Paramjit,Singh
2000.0,Summer,Athletics,"4 × 100 metres Relay, Women (Olympic)",Vinita Tripathi,87043,IND,India,6.0,False,,Vinita,Tripathi
2000.0,Summer,Boxing,"Middleweight, Men (Olympic)",Jitender Kumar,89918,IND,,9.0,True,,Jitender,Kumar
2004.0,Summer,Boxing,"Light-Heavyweight, Men (Olympic)",Jitender Kumar,89918,IND,,17.0,True,,Jitender,Kumar
2000.0,Summer,Boxing,"Bantamweight, Men (Olympic)",Dingko Singh,89919,IND,,9.0,True,,Dingko,Singh
2000.0,Summer,Boxing,"Light-Flyweight, Men (Olympic)",Soubam Suresh Singh,89920,IND,,17.0,True,,Soubam,Suresh
2000.0,Summer,Equestrian Eventing (Equestrian),"Individual, Open (Olympic)",Imtiaz Anees,90705,IND,Spring Invader,23.0,False,,Imtiaz,Anees
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Lajarus Barla,91700,IND,India,7.0,False,,Lajarus,Barla
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Samir Dad,91702,IND,India,7.0,False,,Samir,Dad
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Sukhbir Singh Gill,91703,IND,India,7.0,False,,Sukhbir,Singh
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Jude Menezes,91704,IND,India,7.0,False,,Jude,Menezes
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Dinesh Nayak,91705,IND,India,7.0,False,,Dinesh,Nayak
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Thirumal Valavan Selvaraj,91706,IND,India,7.0,False,,Thirumal,Valavan
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Gagan Ajit Singh,91707,IND,India,7.0,False,,Gagan,Ajit
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Gagan Ajit Singh,91707,IND,India,7.0,False,,Gagan,Ajit
2000.0,Summer,Hockey,"Hockey, Men (Olympic)",Deepak Thakur Sonkhla,91708,IND,India,7.0,False,,Deepak,Thakur
2004.0,Summer,Hockey,"Hockey, Men (Olympic)",Deepak Thakur Sonkhla,91708,IND,India,7.0,False,,Deepak,Thakur
2000.0,Summer,Judo,"Half-Lightweight, Women (Olympic)",Lourembam Brojeshori Devi,92329,IND,,9.0,True,,Lourembam,Brojeshori
2000.0,Summer,Rowing,"Coxless Pairs, Men (Olympic)",Kasam Khan,92599,IND,Inderpal Singh,6.0,False,,Kasam,Khan
2000.0,Summer,Rowing,"Coxless Pairs, Men (Olympic)",Inderpal Singh,92600,IND,Kasam Khan,6.0,False,,Inderpal,Singh
2000.0,Summer,Shooting,"Air Rifle, 10 metres, Men (Olympic)",Abhinav Bindra,93075,IND,,11.0,True,,Abhinav,Bindra
2004.0,Summer,Shooting,"Air Rifle, 10 metres, Men (Olympic)",Abhinav Bindra,93075,IND,,7.0,False,,Abhinav,Bindra
2008.0,Summer,Shooting,"Air Rifle, 10 metres, Men (Olympic)",Abhinav Bindra,93075,IND,,1.0,False,Gold,Abhinav,Bindra
2012.0,Summer,Shooting,"Air Rifle, 10 metres, Men (Olympic)",Abhinav Bindra,93075,IND,,16.0,False,,Abhinav,Bindra
2016.0,Summer,Shooting,"Air Rifle, 10 metres, Men (Olympic)",Abhinav Bindra,93075,IND,,4.0,False,,Abhinav,Bindra
2000.0,Summer,Shooting,"Trap, Men (Olympic)",Anwer Sultan,93076,IND,,26.0,True,,Anwer,Sultan
2000.0,Summer,Shooting,"Air Rifle, 10 metres, Women (Olympic)",Anjali Ramakanta Vedpathak,93077,IND,,8.0,False,,Anjali,Ramakanta
2000.0,Summer,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women (Olympic)",Anjali Ramakanta Vedpathak,93077,IND,,33.0,False,,Anjali,Ramakanta
2004.0,Summer,Shooting,"Air Rifle, 10 metres, Women (Olympic)",Anjali Ramakanta Bhagwat,93077,IND,,20.0,True,,Anjali,Ramakanta
2004.0,Summer,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women (Olympic)",Anjali Ramakanta Bhagwat,93077,IND,,13.0,True,,Anjali,Ramakanta
2008.0,Summer,Shooting,"Air Rifle, 10 metres, Women (Olympic)",Anjali Ramakanta Bhagwat,93077,IND,,28.0,True,,Anjali,Ramakanta
2008.0,Summer,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women (Olympic)",Anjali Ramakanta Bhagwat,93077,IND,,32.0,False,,Anjali,Ramakanta
2000.0,Summer,Swimming (Aquatics),"200 metres Freestyle, Men (Olympic)",Hakimuddin Shabbir Habibulla,93527,IND,,50.0,False,,Hakimuddin,Shabbir
2000.0,Summer,Swimming (Aquatics),"200 metres Freestyle, Women (Olympic)",Nisha Millet,93528,IND,,37.0,False,,Nisha,Millet
2000.0,Summer,Table Tennis,"Singles, Women (Olympic)",Poulomi Ghatak,93983,IND,,49.0,True,,Poulomi,Ghatak
2000.0,Summer,Table Tennis,"Doubles, Men (Olympic)",Raman Subramanyan,93984,IND,Chetan Baboor,25.0,True,,Raman,Subramanyan
2000.0,Summer,Weightlifting,"Featherweight, Women (Olympic)",Sanamacha Chanu,94933,IND,,6.0,False,,Sanamacha,Chanu
2004.0,Summer,Weightlifting,"Featherweight, Women (Olympic)",Sanamacha Chanu,94933,IND,,,False,,Sanamacha,Chanu
2000.0,Summer,Weightlifting,"Light-Heavyweight, Women (Olympic)",Karnam Malleswari,94934,IND,,3.0,False,Bronze,Karnam,Malleswari
2004.0,Summer,Weightlifting,"Middleweight, Women (Olympic)",Karnam Malleswari,94934,IND,,,False,,Karnam,Malleswari
2000.0,Summer,Weightlifting,"Bantamweight, Men (Olympic)",Thandava Murthy Muthu,94935,IND,,16.0,False,,Thandava,Murthy
2000.0,Summer,Wrestling,"Lightweight, Greco-Roman, Men (Olympic)",Gurbinder Singh,95070,IND,,13.0,False,,Gurbinder,Singh
1952.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Jehangir Naigamwalla,95205,IND,India,17.0,True,,Jehangir,Naigamwalla
1952.0,Summer,Water Polo (Aquatics),Swimming (Aquatics),Jehangir Naigamwalla,95205,IND,IND,,True,,Jehangir,Naigamwalla
1952.0,Summer,Water Polo (Aquatics),"200 metres Breaststroke, Men (Olympic)",Jehangir Naigamwalla,95205,IND,,,False,,Jehangir,Naigamwalla
1952.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Ran Chandnani,95206,IND,India,17.0,True,,Ran,Chandnani
1952.0,Summer,Water Polo (Aquatics),Swimming (Aquatics),Ran Chandnani,95206,IND,IND,,True,,Ran,Chandnani
1952.0,Summer,Water Polo (Aquatics),"100 metres Backstroke, Men (Olympic)",Ran Chandnani,95206,IND,,,False,,Ran,Chandnani
1988.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Kishor Rahtna Rai,96703,IND,,49.0,False,,Kishor,Rahtna
1998.0,Winter,Luge,"Singles, Men (Olympic)",Shiva Keshavan,100506,IND,,28.0,False,,Shiva,Keshavan
2002.0,Winter,Luge,"Singles, Men (Olympic)",Shiva Keshavan,100506,IND,,33.0,False,,Shiva,Keshavan
2006.0,Winter,Luge,"Singles, Men (Olympic)",Shiva Keshavan,100506,IND,,25.0,False,,Shiva,Keshavan
2010.0,Winter,Luge,"Singles, Men (Olympic)",Shiva Keshavan,100506,IND,,29.0,False,,Shiva,Keshavan
2018.0,Winter,Luge,"Singles, Men (Olympic)",Shiva Keshavan,100506,IND,,34.0,False,,Shiva,Keshavan
1948.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Gora Seal,100829,IND,India,9.0,True,,Gora,Seal
1948.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Dwarkadas Murarji,100830,IND,India,9.0,True,,Dwarkadas,Murarji
1948.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Durga Das,100831,IND,India,9.0,True,,Durga,Das
1948.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Suhas Chatterjee,100832,IND,India,9.0,True,,Suhas,Chatterjee
1948.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Jahar Ahir,100833,IND,India,9.0,True,,Jahar,Ahir
1948.0,Summer,Water Polo (Aquatics),"Water Polo, Men (Olympic)",Jamini Das,100846,IND,India,9.0,True,,Jamini,Das
1932.0,Summer,Hockey,"Hockey, Men (Olympic)",Pat Sullivan,102603,IND,British India,1.0,False,Gold,Pat,Sullivan
2004.0,Summer,Archery,"Individual, Women (Olympic)",Sumangala Sharma,102811,IND,,24.0,False,,Sumangala,Sharma
2004.0,Summer,Archery,"Team, Women (Olympic)",Sumangala Sharma,102811,IND,India,8.0,False,,Sumangala,Sharma
2004.0,Summer,Archery,"Individual, Women (Olympic)",Reena Kumari,102813,IND,,15.0,False,,Reena,Kumari
2004.0,Summer,Archery,"Team, Women (Olympic)",Reena Kumari,102813,IND,India,8.0,False,,Reena,Kumari
2004.0,Summer,Archery,"Individual, Women (Olympic)",Dola Banerjee,102816,IND,,52.0,False,,Dola,Banerjee
2004.0,Summer,Archery,"Team, Women (Olympic)",Dola Banerjee,102816,IND,India,8.0,False,,Dola,Banerjee
2008.0,Summer,Archery,"Individual, Women (Olympic)",Dola Banerjee,102816,IND,,33.0,False,,Dola,Banerjee
2008.0,Summer,Archery,"Team, Women (Olympic)",Dola Banerjee,102816,IND,India,7.0,False,,Dola,Banerjee
2004.0,Summer,Archery,"Individual, Men (Olympic)",Satyadev Prasad,102874,IND,,10.0,False,,Satyadev,Prasad
2004.0,Summer,Archery,"Team, Men (Olympic)",Satyadev Prasad,102874,IND,India,11.0,False,,Satyadev,Prasad
2004.0,Summer,Archery,"Individual, Men (Olympic)",Tarundeep Rai,102875,IND,,43.0,False,,Tarundeep,Rai
2004.0,Summer,Archery,"Team, Men (Olympic)",Tarundeep Rai,102875,IND,India,11.0,False,,Tarundeep,Rai
2012.0,Summer,Archery,"Individual, Men (Olympic)",Tarundeep Rai,102875,IND,,17.0,True,,Tarundeep,Rai
2012.0,Summer,Archery,"Team, Men (Olympic)",Tarundeep Rai,102875,IND,India,9.0,True,,Tarundeep,Rai
2020.0,Summer,Archery,"Individual, Men (Olympic)",Tarundeep Rai,102875,IND,,17.0,True,,Tarundeep,Rai
2020.0,Summer,Archery,"Team, Men (Olympic)",Tarundeep Rai,102875,IND,India,8.0,False,,Tarundeep,Rai
2004.0,Summer,Archery,"Individual, Men (Olympic)",Majhi Sawaiyan,102876,IND,,59.0,False,,Majhi,Sawaiyan
2004.0,Summer,Archery,"Team, Men (Olympic)",Majhi Sawaiyan,102876,IND,India,11.0,False,,Majhi,Sawaiyan
2004.0,Summer,Weightlifting,"Flyweight, Women (Olympic)",Nameirakpam Kunjarani Devi,103520,IND,,4.0,False,,Nameirakpam,Kunjarani
2004.0,Summer,Swimming (Aquatics),"50 metres Freestyle, Women (Olympic)",Shikha Tandon,103769,IND,,40.0,False,,Shikha,Tandon
2004.0,Summer,Swimming (Aquatics),"100 metres Freestyle, Women (Olympic)",Shikha Tandon,103769,IND,,46.0,False,,Shikha,Tandon
2004.0,Summer,Sailing,"Skiff, Open (Olympic)",Malav Shroff,104088,IND,Sumeet Patel,19.0,False,,Malav,Shroff
2004.0,Summer,Sailing,"Skiff, Open (Olympic)",Sumeet Patel,104089,IND,Malav Shroff,19.0,False,,Sumeet,Patel
2004.0,Summer,Rowing,"Single Sculls, Men (Olympic)",Paulose Pandari Kunnel,104295,IND,,29.0,False,,Paulose,Pandari
2004.0,Summer,Shooting,"Air Rifle, 10 metres, Women (Olympic)",Suma Shirur,104667,IND,,8.0,False,,Suma,Shirur
2004.0,Summer,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women (Olympic)",Deepali Deshpande,104738,IND,,19.0,False,,Deepali,Deshpande
2004.0,Summer,Shooting,"Air Rifle, 10 metres, Men (Olympic)",Gagan Narang,104771,IND,,12.0,True,,Gagan,Narang
2008.0,Summer,Shooting,"Air Rifle, 10 metres, Men (Olympic)",Gagan Narang,104771,IND,,9.0,False,,Gagan,Narang
